section_name,section_url,page_url,page_title,pdf_url,filename
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/loan-classification-provisioning-and-credit-review,"loan Classification, Provisioning and Credit Review | SAMA Rulebook",https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_9388_VER1.pdf,SAMA_EN_9388_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/liquidity-coverage-ratio-lcr,Liquidity Coverage Ratio (LCR) | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA%20circular%20No%20(GDBC-341000107020-1434H)EN.pdf,SAMA%20circular%20No%20(GDBC-341000107020-1434H)EN.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/liquidity-coverage-ratio-lcr,Liquidity Coverage Ratio (LCR) | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA%20CIRCULAR%20NO%20(GDBC-361000009335-1436H).pdf,SAMA%20CIRCULAR%20NO%20(GDBC-361000009335-1436H).pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/principles-sound-liquidity-risk-management-and-supervision,Principles for Sound Liquidity Risk Management and Supervision | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8673_VER1.pdf,SAMA_EN_8673_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/loans-deposits-ratio-guidelines,Loans to Deposits Ratio Guidelines | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3343_VER1.pdf,SAMA_EN_3343_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidance-document-concerning-basel-iii-net-stable-funding-ratio-nsfr-based-bcbs-document-october-0,Guidance Document Concerning Basel III: The Net Stable Funding Ratio (NSFR) - Based on BCBS Document of October 2014 | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3467_VER1.pdf,SAMA_EN_3467_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/framework-monitoring-tools-intraday-liquidity-management,Framework on Monitoring Tools for Intraday Liquidity Management | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8648_VER1.pdf,SAMA_EN_8648_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/management-operational-risk-through-appropriate-insurance-schemes,The Management of Operational Risk Through Appropriate Insurance Schemes | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_9492_VER1.pdf,SAMA_EN_9492_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/risk-management-framework-shari%E2%80%99ah-compliant-banking-0,Risk Management Framework for Shari’ah Compliant Banking | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10577_VER1.pdf,SAMA_EN_10577_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/frequently-asked-questions-faqs-rules-issuance-and-operation-credit-cards,Frequently Asked Questions (FAQs) - Rules of Issuance and Operation of Credit Cards | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10571_VER1.pdf,SAMA_EN_10571_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/licensing-guidelines-consumer-microfinance-activity,Licensing Guidelines for Consumer Microfinance Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2327_VER1.pdf,SAMA_EN_2327_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-finance-support-activities,Guidelines for Applying for a License to Practice Finance Support Activities | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_5879_VER1.pdf,SAMA_EN_5879_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-finance-support-activities,Guidelines for Applying for a License to Practice Finance Support Activities | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/ar_net_file_store/%D9%86%D9%85%D9%88%D8%B0%D8%AC%20%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A1%D9%85%D8%A9%20%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D9%8A%20%D8%B4%D8%B1%D9%83%D8%A7%D8%AA%20%D8%A7%D9%84%D9%86%D8%B4%D8%A7%D8%B7%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D9%86%D8%AF%D8%A9%20%D9%84%D9%86%D8%B4%D8%A7%D8%B7%20%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%84%20(3).docx,sama_52d0b3af6abb6429.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/licensing-requirements-debt-based-crowdfunding-activity,Licensing Requirements for Debt-Based Crowdfunding Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2348_VER1.pdf,SAMA_EN_2348_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-bnpl-activity,Guidelines for Applying for a License to Practice (BNPL) Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_9381_VER1.pdf,SAMA_EN_9381_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-bnpl-activity,Guidelines for Applying for a License to Practice (BNPL) Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/License%20Application%20Form%20to%20Engage%20in%20BNPL%20Activity.xlsx,sama_b480578e18ee2064.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-bnpl-activity,Guidelines for Applying for a License to Practice (BNPL) Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/ar_net_file_store/%D9%86%D9%85%D9%88%D8%B0%D8%AC%20%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A1%D9%85%D8%A9%20%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D9%8A%20%D8%B4%D8%B1%D9%83%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%84.docx,sama_7d44eed533d285ec.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-bnpl-activity,Guidelines for Applying for a License to Practice (BNPL) Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/ar_net_file_store/L_AR_BankGuarantee%20(26).docx,sama_2389c5456c201b10.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-applying-license-practice-finance-activities-and-finance-support-activities,Guidelines for Applying for License to Practice Finance Activities and Finance Support Activities | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_5765_VER1.pdf,SAMA_EN_5765_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/rules-outsourcing-finance-companies,Rules on Outsourcing for Finance Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1949_VER1.pdf,SAMA_EN_1949_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-apply-payment-services-providers-license,Guidelines to Apply for Payment Services Providers License | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_9988_VER1 (4).pdf,SAMA_EN_9988_VER1 (4).pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/samas-guideline-document-internal-capital-adequacy-assessment-plan-icaap,SAMA'S Guideline Document on the Internal Capital Adequacy Assessment Plan (ICAAP) | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2797_VER1.pdf,SAMA_EN_2797_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/enhancements-icaap-document,Enhancements to the ICAAP Document | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8679_VER1.pdf,SAMA_EN_8679_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/guidelines-internal-liquidity-adequacy-assessment-plan-ilaap,Guidelines on the Internal Liquidity Adequacy Assessment Plan (ILAAP) | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3144_VER1.pdf,SAMA_EN_3144_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/interest-rate-risk-banking-book-irrbb,Interest Rate Risk in the Banking Book (IRRBB) | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8984_VER1.pdf,SAMA_EN_8984_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/update-standardised-interest-rate-shock-scenarios,Update of the Standardised Interest Rate Shock Scenarios | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10621_VER1.pdf,SAMA_EN_10621_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/rules-stress-testing,Rules on Stress Testing | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_4226_VER1.pdf,SAMA_EN_4226_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/sama%E2%80%99s-general-guidance-concerning-amended-lcr,SAMA’s General Guidance Concerning Amended LCR | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2788_VER1.pdf,SAMA_EN_2788_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/sama%E2%80%99s-specific-guidance-complete-prudential-returns-concerning-amended-lcr,SAMA’s Specific Guidance to Complete Prudential Returns Concerning Amended LCR | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3417_VER1.pdf,SAMA_EN_3417_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/package-prudential-return-concerning-amended-lcr,Package of Prudential Return Concerning Amended LCR | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3456_VER1.pdf,SAMA_EN_3456_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/samas-comments-concerning-amended-lcr-faqs-0,SAMA's Comments Concerning Amended LCR - FAQs | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3516_VER1.pdf,SAMA_EN_3516_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/national-discretion-items-concerning-amended-lcr,National Discretion Items Concerning Amended LCR | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3539_VER1.pdf,SAMA_EN_3539_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/controls-finance-natural-or-legal-person-regarding-goods-their-institution-or-services-their,Controls for the Finance of a Natural or Legal Person Regarding the Goods of Their Institution or Services to Their Consumers | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_9380_VER1.pdf,SAMA_EN_9380_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/responsibilities-head-contracts-register-and-registrars,Responsibilities of the Head of the Contracts Register and the Registrars | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_6398_VER1.pdf,SAMA_EN_6398_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/transfer-real-estate-financing-debts,Transfer of The Real Estate Financing Debts | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_6066_VER1.pdf,SAMA_EN_6066_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/instructions-purchase-consumer-financing-debts-between-financing-companies,Instructions for the Purchase of Consumer Financing Debts Between Financing Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2082_VER1.pdf,SAMA_EN_2082_VER1.pdf
Banking Sector,https://rulebook.sama.gov.sa/en/banking-sector-0,https://rulebook.sama.gov.sa/en/rules-engaging-debt-based-crowdfunding,Rules for Engaging in Debt-Based Crowdfunding | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2675_VER1_0.pdf,SAMA_EN_2675_VER1_0.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/saudi-central-bank-law,Saudi Central Bank Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1293_VER1.pdf,SAMA_EN_1293_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/saudi-arabian-monetary-law,Saudi Arabian Monetary Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_979_VER1.pdf,SAMA_EN_979_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/banking-control-law,Banking Control Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_996_VER1.pdf,SAMA_EN_996_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementation-rules-banking-control-law-0,Implementation Rules for Banking Control Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1429_VER1.pdf,SAMA_EN_1429_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/finance-companies-control-law,Finance Companies Control Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1023_VER1.pdf,SAMA_EN_1023_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulation-finance-companies-control-law-0,Implementing Regulation of the Finance Companies Control Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10698_VER1.pdf,SAMA_EN_10698_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/real-estate-finance-law,Real Estate Finance Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1272_VER1.pdf,SAMA_EN_1272_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulation-real-estate-finance-law,Implementing Regulation of the Real Estate Finance Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_190_VER1.pdf,SAMA_EN_190_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/finance-lease-law,Finance Lease Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1073_VER1.pdf,SAMA_EN_1073_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulation-finance-lease-law,Implementing Regulation of the Finance Lease Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_123_VER1.pdf,SAMA_EN_123_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/law-payments-and-payment-services,Law of Payments and Payment Services | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1195_VER1.pdf,SAMA_EN_1195_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulations-payments-and-payment-services-law,Implementing Regulations of Payments and Payment Services Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1430_VER1.pdf,SAMA_EN_1430_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/credit-information-law,Credit Information Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_961_VER1.pdf,SAMA_EN_961_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulations-credit-information-law,Implementing Regulations of Credit Information Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_353_VER1.pdf,SAMA_EN_353_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/anti-money-laundering-law,Anti-Money Laundering Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_791_VER1.pdf,SAMA_EN_791_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulation-anti-money-laundering-law-0,Implementing Regulation to the Anti-Money Laundering Law | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_1428_VER1.pdf,SAMA_EN_1428_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/law-combating-financing-terrorism,Law on Combating the Financing of Terrorism | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_853_VER1.pdf,SAMA_EN_853_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/law-combating-financing-terrorism,Law on Combating the Financing of Terrorism | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_RD%20M142_en.pdf,SAMA_RD%20M142_en.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulations-law-combating-terrorist-crimes-and-its-financing,Implementing Regulations of the Law of Combating Terrorist Crimes and its Financing | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_132_VER1_0.pdf,SAMA_EN_132_VER1_0.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/implementing-regulations-law-combating-terrorist-crimes-and-its-financing,Implementing Regulations of the Law of Combating Terrorist Crimes and its Financing | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_RD%20637_en.pdf,SAMA_RD%20637_en.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/close-out-netting-and-related-collateral-arrangements-regulation,Close-out Netting and related Collateral Arrangements Regulation | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10373_VER1.pdf,SAMA_EN_10373_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/compliance-principles-finance-companies-and-real-estate-refinance-companies,Compliance Principles for Finance Companies and Real Estate Refinance Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10356_VER1.pdf,SAMA_EN_10356_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/internal-audit-principles-finance-companies-and-real-estate-refinance-companies,Internal Audit Principles for Finance Companies and Real Estate Refinance Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10335_VER1.pdf,SAMA_EN_10335_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/shariah-governance-instructions-finance-companies,Shariah Governance Instructions for Finance Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_6324_VER1.pdf,SAMA_EN_6324_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/general-committee-general-managers-financing-companies,The General Committee of General Managers in Financing Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_6505_VER1_1.pdf,SAMA_EN_6505_VER1_1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-liquidity-risk-management,Rules on Liquidity Risk Management | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8359_VER1.pdf,SAMA_EN_8359_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-governing-credit-risk-exposure-classification-and-provisioning,Rules Governing Credit Risk Exposure Classification and Provisioning | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8357_VER1.pdf,SAMA_EN_8357_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/prudential-data-forms,Prudential Data Models | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_5526_VER1.pdf,SAMA_EN_5526_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/provide-sama-quarterly-risk-reports-audited-annual-financial-statements-and-quarterly-financial,"Provide SAMA with Quarterly Risk Reports, Audited Annual Financial Statements and Quarterly Financial Statements of Finance Companies | SAMA Rulebook",https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_5454_VER1.pdf,SAMA_EN_5454_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/start-date-adopting-international-accounting-standards,Start Date for Adopting the International Accounting Standards | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_5455_VER1.pdf,SAMA_EN_5455_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-governing-real-estate-refinance-companies-0,The Rules Governing Real Estate Refinance Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_2081_VER1.pdf,SAMA_EN_2081_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-regulating-buy-now-pay-later-bnpl-companies-0,Rules for Regulating Buy-Now-Pay-Later (BNPL) Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_6523_VER1.pdf,SAMA_EN_6523_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-regulating-buy-now-pay-later-bnpl-companies-0,Rules for Regulating Buy-Now-Pay-Later (BNPL) Companies | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/ar_net_file_store/Fit%20and%20Proper%20Form%20for%20Founding%20Members%20of%20Finance%20Companies.docx,sama_4124e9194c0f7c1d.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/deposit-taking-finance-companies-dtfcs-regulations-0,Deposit Taking Finance Companies (DTFCs) Regulations | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_8383_VER1.pdf,SAMA_EN_8383_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/rules-licensing-finance-support-activities-0,Rules of Licensing Finance Support Activities | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_10721_VER1 (1).pdf,SAMA_EN_10721_VER1 (1).pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/instructions-practicing-aggregation-activity,Instructions for Practicing Aggregation Activity | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_3689_VER1.pdf,SAMA_EN_3689_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/instructions-publishing-sanctions,Instructions for Publishing Sanctions | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/SAMA_EN_4962_VER1.pdf,SAMA_EN_4962_VER1.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/licensing-provisions-1,Licensing Provisions | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/License_Application_for_Money_Changing_Business-EN.xlsx,sama_b50a1b5709bb8eaf.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/licensing-provisions-1,Licensing Provisions | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/Letter%20of%20Guarantee%20For%20the%20Purposes%20of%20Conducting%20Money%20Changing%20Business%20in%20the%20Kingdom.docx,sama_84810f23949eacbf.pdf
Finance Sector,https://rulebook.sama.gov.sa/en/finance-sector-0,https://rulebook.sama.gov.sa/en/licensing-provisions-1,Licensing Provisions | SAMA Rulebook,https://rulebook.sama.gov.sa/sites/default/files/en_net_file_store/Cash%20Reserve%20Deposit%20Certificate%20for%20those%20practicing%20money%20changing%20business%20in%20Saudi%20Arabia%20(1).docx,sama_b8138d89308a5ac6.pdf
